,VarName,Value
236,"compressor.charMap.effTable.table[2, 4]",0.800000011920929
237,"compressor.charMap.effTable.table[3, 1]",50000.0
238,"compressor.charMap.effTable.table[3, 2]",0.7699999809265137
239,"compressor.charMap.effTable.table[3, 3]",0.8600000143051147
240,"compressor.charMap.effTable.table[3, 4]",0.8199999928474426
241,"compressor.charMap.effTable.table[4, 1]",60000.0
242,"compressor.charMap.effTable.table[4, 2]",0.7699999809265137
243,"compressor.charMap.effTable.table[4, 3]",0.8399999737739563
244,"compressor.charMap.effTable.table[4, 4]",0.7799999713897705
245,compressor.charMap.effTable.u1,67936.3046875
246,compressor.charMap.effTable.u2,0.3020647168159485
247,compressor.charMap.effTable.y,0.5933764576911926
248,compressor.charMap.eff_max,1.0
249,compressor.charMap.eff_min,0.10000000149011612
250,compressor.charMap.efficiency,0.5933764576911926
251,compressor.charMap.h_in,-670175.5625
252,compressor.charMap.isEfficiency,0.5933764576911926
253,compressor.charMap.m_flow,0.3055841028690338
254,compressor.charMap.massFlow,0.3055841028690338
255,compressor.charMap.mflow_corr,0.3020647168159485
256,compressor.charMap.mflow_start,0.15000000596046448
257,compressor.charMap.normalizedCorrection,1.0
258,compressor.charMap.p_in,101325.0
259,compressor.charMap.p_out,168420.21875
260,compressor.charMap.p_ref,100000.0
261,compressor.charMap.pr,1.66217839717865
262,"compressor.charMap.prMap[1, 1]",0.0
263,"compressor.charMap.prMap[1, 2]",0.10000000149011612
264,"compressor.charMap.prMap[1, 3]",0.15000000596046448
265,"compressor.charMap.prMap[1, 4]",0.20000000298023224
266,"compressor.charMap.prMap[2, 1]",40000.0
267,"compressor.charMap.prMap[2, 2]",2.200000047683716
268,"compressor.charMap.prMap[2, 3]",1.7000000476837158
269,"compressor.charMap.prMap[2, 4]",1.0
270,"compressor.charMap.prMap[3, 1]",50000.0
271,"compressor.charMap.prMap[3, 2]",2.799999952316284
272,"compressor.charMap.prMap[3, 3]",2.0999999046325684
273,"compressor.charMap.prMap[3, 4]",1.2999999523162842
274,"compressor.charMap.prMap[4, 1]",60000.0
275,"compressor.charMap.prMap[4, 2]",3.200000047683716
276,"compressor.charMap.prMap[4, 3]",2.299999952316284
277,"compressor.charMap.prMap[4, 4]",1.7999999523162842
278,compressor.charMap.prTable.extrapLower1,2.0
279,compressor.charMap.prTable.extrapLower2,2.0
280,compressor.charMap.prTable.extrapUpper1,2.0
281,compressor.charMap.prTable.extrapUpper2,2.0
282,compressor.charMap.prTable.interpMethod,1.0
283,compressor.charMap.prTable.tableOnFile,0.0
284,"compressor.charMap.prTable.table[1, 1]",0.0
285,"compressor.charMap.prTable.table[1, 2]",0.10000000149011612
286,"compressor.charMap.prTable.table[1, 3]",0.15000000596046448
287,"compressor.charMap.prTable.table[1, 4]",0.20000000298023224
288,"compressor.charMap.prTable.table[2, 1]",40000.0
289,"compressor.charMap.prTable.table[2, 2]",2.200000047683716
290,"compressor.charMap.prTable.table[2, 3]",1.7000000476837158
291,"compressor.charMap.prTable.table[2, 4]",1.0
292,"compressor.charMap.prTable.table[3, 1]",50000.0
293,"compressor.charMap.prTable.table[3, 2]",2.799999952316284
294,"compressor.charMap.prTable.table[3, 3]",2.0999999046325684
295,"compressor.charMap.prTable.table[3, 4]",1.2999999523162842
296,"compressor.charMap.prTable.table[4, 1]",60000.0
297,"compressor.charMap.prTable.table[4, 2]",3.200000047683716
298,"compressor.charMap.prTable.table[4, 3]",2.299999952316284
299,"compressor.charMap.prTable.table[4, 4]",1.7999999523162842
300,compressor.charMap.prTable.u1,67936.3046875
301,compressor.charMap.prTable.u2,0.3020647168159485
302,compressor.charMap.prTable.y,1.66217839717865
303,compressor.charMap.pr_char,1.66217839717865
304,compressor.charMap.speed,1134.061279296875
305,compressor.charMap.speed_corr,67936.3046875
306,compressor.charMap.speed_rpm,68043.6796875
307,compressor.compressor.P_ext,24943.390625
308,compressor.compressor.T_in,299.09320068359375
309,compressor.compressor.T_inlet,299.09320068359375
310,compressor.compressor.T_out,376.59344482421875
311,compressor.compressor.T_start,298.1499938964844
312,compressor.compressor.Vd,0.05000000074505806
313,compressor.compressor.dA_inflow,1.1430017948150635
314,compressor.compressor.dp,67095.2265625
315,compressor.compressor.dp0_leakage,2000000.0
316,compressor.compressor.etaIs,0.5933764576911926
317,compressor.compressor.etaMech,1.0
318,compressor.compressor.eta_Vol,1.0
319,compressor.compressor.eta_is,0.5933764576911926
320,compressor.compressor.eta_mech,1.0
321,compressor.compressor.flange.der(phi),7125.517578125
322,compressor.compressor.flange.phi,712598.5
323,compressor.compressor.flange.tau,3.500572681427002
324,compressor.compressor.h_in,-670175.5625
325,compressor.compressor.h_inlet,-670175.5625
326,compressor.compressor.h_is,-621741.0
327,compressor.compressor.h_is_lim,-621741.0
328,compressor.compressor.h_out,-588550.25
329,compressor.compressor.internalLeakage,0.0
330,compressor.compressor.mFlow,0.3055841028690338
331,compressor.compressor.m_flow,0.3055841028690338
332,compressor.compressor.m_flow_compressor,0.3055841028690338
333,compressor.compressor.m_flow_leakage,0.0
334,compressor.compressor.mflow0_leakage,0.004999999888241291
335,compressor.compressor.omega,7125.517578125
336,compressor.compressor.portA.X_outflow[1],0.05000000074505806
337,compressor.compressor.portA.X_outflow[2],0.20999999344348907
338,compressor.compressor.portA.X_outflow[3],0.7300000190734863
339,compressor.compressor.portA.X_outflow[4],0.009999999776482582
340,compressor.compressor.portA.h_outflow,-694634.3125
341,compressor.compressor.portA.m_flow,0.3055841028690338
342,compressor.compressor.portA.p,101325.0
343,compressor.compressor.portB.X_outflow[1],0.05000000074505806
344,compressor.compressor.portB.X_outflow[2],0.20999999344348907
345,compressor.compressor.portB.X_outflow[3],0.7300000190734863
346,compressor.compressor.portB.X_outflow[4],0.009999999776482582
347,compressor.compressor.portB.h_outflow,-588550.25
348,compressor.compressor.portB.m_flow,-0.3055841028690338
349,compressor.compressor.portB.p,168420.21875
350,compressor.compressor.positiveFlow,0.0
351,compressor.compressor.pressureRatio,1.66217839717865
352,compressor.compressor.shaftPower,24943.390625
353,compressor.compressor.shaftTorque,3.500572681427002
354,compressor.compressor.speed,1134.061279296875
355,compressor.compressor.stateA_inflow.T,299.09320068359375
356,compressor.compressor.stateA_inflow.X[1],0.05000000074505806
357,compressor.compressor.stateA_inflow.X[2],0.20999999344348907
358,compressor.compressor.stateA_inflow.X[3],0.7300000190734863
359,compressor.compressor.stateA_inflow.X[4],0.009999999776482582
360,compressor.compressor.stateA_inflow.p,101325.0
361,compressor.compressor.state_outflow.T,376.59344482421875
362,compressor.compressor.state_outflow.X[1],0.05000000074505806
363,compressor.compressor.state_outflow.X[2],0.20999999344348907
364,compressor.compressor.state_outflow.X[3],0.7300000190734863
365,compressor.compressor.state_outflow.X[4],0.009999999776482582
366,compressor.compressor.state_outflow.p,168420.21875
367,compressor.compressor.torqueFromDisplacement,0.0
368,compressor.compressor.w_start,62.83190155029297
369,compressor.dp0_leakage,2000000.0
370,compressor.eff_max,1.0
371,compressor.eff_min,0.10000000149011612
372,compressor.etaMech.y,1.0
373,compressor.eta_mech,1.0
374,compressor.flange.phi,712598.5
375,compressor.flange.tau,3.500572681427002
376,compressor.internalLeakage,0.0
377,compressor.mflow0_leakage,0.004999999888241291
378,compressor.portA.X_outflow[1],0.05000000074505806
379,compressor.portA.X_outflow[2],0.20999999344348907
380,compressor.portA.X_outflow[3],0.7300000190734863
381,compressor.portA.X_outflow[4],0.009999999776482582
382,compressor.portA.h_outflow,-694634.3125
383,compressor.portA.m_flow,0.3055841028690338
384,compressor.portA.p,101325.0
385,compressor.portB.X_outflow[1],0.05000000074505806
386,compressor.portB.X_outflow[2],0.20999999344348907
387,compressor.portB.X_outflow[3],0.7300000190734863
388,compressor.portB.X_outflow[4],0.009999999776482582
389,compressor.portB.h_outflow,-588550.25
390,compressor.portB.m_flow,-0.3055841028690338
391,compressor.portB.p,168420.21875
392,compressor.positiveFlow,0.0
393,compressor.pressureSensor.p_scale,1.0
394,compressor.pressureSensor.port.X_outflow[1],0.0
395,compressor.pressureSensor.port.X_outflow[2],0.0
396,compressor.pressureSensor.port.X_outflow[3],0.0
397,compressor.pressureSensor.port.X_outflow[4],0.0
398,compressor.pressureSensor.port.h_outflow,0.0
399,compressor.pressureSensor.port.m_flow,0.0
400,compressor.pressureSensor.port.p,101325.0
401,compressor.pressureSensor.pressureUnit,1.0
402,compressor.pressureSensor.y,101325.0
403,compressor.pressureSensor1.p_scale,1.0
404,compressor.pressureSensor1.port.X_outflow[1],0.0
405,compressor.pressureSensor1.port.X_outflow[2],0.0
406,compressor.pressureSensor1.port.X_outflow[3],0.0
407,compressor.pressureSensor1.port.X_outflow[4],0.0
408,compressor.pressureSensor1.port.h_outflow,0.0
409,compressor.pressureSensor1.port.m_flow,0.0
410,compressor.pressureSensor1.port.p,168420.21875
411,compressor.pressureSensor1.pressureUnit,1.0
412,compressor.pressureSensor1.y,168420.21875
413,compressor.rotationalSpeedSensor.port.der(phi),7125.517578125
414,compressor.rotationalSpeedSensor.port.phi,712598.5
415,compressor.rotationalSpeedSensor.port.tau,0.0
416,compressor.rotationalSpeedSensor.y,1134.061279296875
417,compressor.summary.T_dis,376.59344482421875
418,compressor.summary.T_suc,299.09320068359375
419,compressor.summary.correctedFlow,0.3020647168159485
420,compressor.summary.correctedSpeed,67936.3046875
421,compressor.summary.efficiencyIsentropic,0.5933764576911926
422,compressor.summary.m_flow,0.3055841028690338
423,compressor.summary.p_dis,168420.21875
424,compressor.summary.p_suc,101325.0
425,compressor.summary.pr,1.66217839717865
426,compressor.summary.rotorSpeed,7125.517578125
427,compressor.summary.shaftPower,24943.390625
428,compressor.summary.shaftTorque,3.500572681427002
429,compressor.w_start,62.83190155029297
430,compressor_speed.a,2.8572619270583743e-10
431,compressor_speed.der(phi),7125.517578125
432,compressor_speed.der(w),2.8572619270583743e-10
433,compressor_speed.exact,0.0
434,compressor_speed.f_crit,50.0
435,compressor_speed.flange.phi,712598.5
436,compressor_speed.flange.tau,-3.500572681427002
437,compressor_speed.phi,712598.5
438,compressor_speed.w,7125.517578125
439,compressor_speed.w_ref,7125.517578125
440,coolingCal.CoolingPower,-12.347502708435059
441,coolingCal.c_p,1.2000000476837158
442,coolingCal.m_port,0.3055841028690338
443,coolingCal.portA,329.4234313964844
444,coolingCal.portB,295.7515869140625
445,epsNTUTableNu.A_heat,5.0
446,epsNTUTableNu.A_heat_prim,0.10000000149011612
447,epsNTUTableNu.A_heat_sec,0.10000000149011612
448,epsNTUTableNu.A_prim,0.009999999776482582
449,epsNTUTableNu.A_sec,0.004999999888241291
450,epsNTUTableNu.C,0.6221542358398438
451,epsNTUTableNu.CF_HeatTransfer,1.0
452,epsNTUTableNu.CF_PrimarySidePressureLoss,1.0
453,epsNTUTableNu.CF_SecondarySidePressureLoss,1.0
454,epsNTUTableNu.Dhyd_prim,0.009999999776482582
455,epsNTUTableNu.Dhyd_sec,0.009999999776482582
456,epsNTUTableNu.L_prim,0.5
457,epsNTUTableNu.L_sec,0.5
458,epsNTUTableNu.Lc,0.5
459,epsNTUTableNu.NTU,48.19575500488281
460,epsNTUTableNu.Nu,38561.87890625
461,"epsNTUTableNu.NuTable[1, 1]",0.0
462,"epsNTUTableNu.NuTable[1, 2]",100.0
463,"epsNTUTableNu.NuTable[1, 3]",200.0
464,"epsNTUTableNu.NuTable[2, 1]",10000.0
465,"epsNTUTableNu.NuTable[2, 2]",70.0
466,"epsNTUTableNu.NuTable[2, 3]",200.0
467,"epsNTUTableNu.NuTable[3, 1]",30000.0
468,"epsNTUTableNu.NuTable[3, 2]",800.0
469,"epsNTUTableNu.NuTable[3, 3]",1000.0
470,epsNTUTableNu.Q_flow,-15200.3759765625
471,epsNTUTableNu.Q_max,-15200.3759765625
472,epsNTUTableNu.Re_prim,10859.68359375
473,epsNTUTableNu.Re_primary.y,10859.68359375
474,epsNTUTableNu.Re_sec,29015.736328125
475,epsNTUTableNu.Re_secondary.y,29015.736328125
476,epsNTUTableNu.T_prim_start,313.1499938964844
477,epsNTUTableNu.T_sec_start,313.1499938964844
478,epsNTUTableNu.Tprim_in,301.1499938964844
479,epsNTUTableNu.Tsec_in,376.59344482421875
480,epsNTUTableNu.U,1937.176025390625
481,epsNTUTableNu.V_prim,0.004999999888241291
482,epsNTUTableNu.V_sec,0.0024999999441206455
483,epsNTUTableNu.dp_prim,8.712185859680176
484,epsNTUTableNu.dp_prim_start,1000.0
485,epsNTUTableNu.dp_sec,61.88753128051758
486,epsNTUTableNu.dp_sec_start,1000.0
487,epsNTUTableNu.dp_smooth,10.0
488,epsNTUTableNu.effectivenessStreamChoice,3.0
489,epsNTUTableNu.eps,1.0
490,epsNTUTableNu.etaA_prim,1.8416743841953576e-05
491,epsNTUTableNu.etaA_sec,2.1063335225335322e-05
492,epsNTUTableNu.etaB_prim,1.771578172338195e-05
493,epsNTUTableNu.etaB_sec,1.8724413166637532e-05
494,epsNTUTableNu.eta_prim,1.8416743841953576e-05
495,epsNTUTableNu.eta_sec,2.1063335225335322e-05
496,epsNTUTableNu.extrapLower1,2.0
497,epsNTUTableNu.extrapLower2,2.0
498,epsNTUTableNu.extrapUpper1,2.0
499,epsNTUTableNu.extrapUpper2,2.0
500,epsNTUTableNu.friction_prim.A,0.009999999776482582
501,epsNTUTableNu.friction_prim.Dhyd,0.009999999776482582
502,epsNTUTableNu.friction_prim.F_user,1.0
503,epsNTUTableNu.friction_prim.L,0.5
504,epsNTUTableNu.friction_prim.d,1.1720163822174072
505,epsNTUTableNu.friction_prim.dA,1.1720163822174072
506,epsNTUTableNu.friction_prim.dB,1.1350833177566528
507,epsNTUTableNu.friction_prim.dp,8.712185859680176
508,epsNTUTableNu.friction_prim.dpFraction0,1.0
509,epsNTUTableNu.friction_prim.dp_smooth,10.0
510,epsNTUTableNu.friction_prim.f_D,0.0010000000474974513
511,epsNTUTableNu.friction_prim.flowFraction0,1.0
512,epsNTUTableNu.friction_prim.from_dp,1.0
513,epsNTUTableNu.friction_prim.lengthFraction,1.0
514,epsNTUTableNu.friction_prim.m_flow,0.20000000298023224
515,epsNTUTableNu.friction_prim.mflow_smooth,9.999999747378752e-05
516,epsNTUTableNu.friction_prim.n_channels,1.0
517,epsNTUTableNu.friction_prim.nexp,2.0
518,epsNTUTableNu.friction_prim.positiveFlow,0.0
519,epsNTUTableNu.friction_prim.reference_d,1.0
520,epsNTUTableNu.friction_prim.stateA_inflow.T,301.1499938964844
521,epsNTUTableNu.friction_prim.stateA_inflow.X[1],0.0
522,epsNTUTableNu.friction_prim.stateA_inflow.X[2],0.23199999332427979
523,epsNTUTableNu.friction_prim.stateA_inflow.X[3],0.7549999952316284
524,epsNTUTableNu.friction_prim.stateA_inflow.X[4],0.013000000268220901
525,epsNTUTableNu.friction_prim.stateA_inflow.p,101323.7109375
526,epsNTUTableNu.friction_prim.stateB_inflow.T,301.1499938964844
527,epsNTUTableNu.friction_prim.stateB_inflow.X[1],0.05000000074505806
528,epsNTUTableNu.friction_prim.stateB_inflow.X[2],0.20999999344348907
529,epsNTUTableNu.friction_prim.stateB_inflow.X[3],0.7300000190734863
530,epsNTUTableNu.friction_prim.stateB_inflow.X[4],0.009999999776482582
531,epsNTUTableNu.friction_prim.stateB_inflow.p,101315.0
532,epsNTUTableNu.friction_prim.useFixedDensity,0.0
533,epsNTUTableNu.friction_prim.zeta,0.05000000074505806
534,epsNTUTableNu.friction_sec.A,0.004999999888241291
535,epsNTUTableNu.friction_sec.Dhyd,0.009999999776482582
536,epsNTUTableNu.friction_sec.F_user,1.0
537,epsNTUTableNu.friction_sec.L,0.5
538,epsNTUTableNu.friction_sec.d,1.50889253616333
539,epsNTUTableNu.friction_sec.dA,1.50889253616333
540,epsNTUTableNu.friction_sec.dB,1.75779128074646
541,epsNTUTableNu.friction_sec.dp,61.88753128051758
542,epsNTUTableNu.friction_sec.dpFraction0,1.0
543,epsNTUTableNu.friction_sec.dp_smooth,10.0
544,epsNTUTableNu.friction_sec.f_D,0.0010000000474974513
545,epsNTUTableNu.friction_sec.flowFraction0,1.0
546,epsNTUTableNu.friction_sec.from_dp,1.0
547,epsNTUTableNu.friction_sec.lengthFraction,1.0
548,epsNTUTableNu.friction_sec.m_flow,0.3055841028690338
549,epsNTUTableNu.friction_sec.mflow_smooth,9.999999747378752e-05
550,epsNTUTableNu.friction_sec.n_channels,1.0
551,epsNTUTableNu.friction_sec.nexp,2.0
552,epsNTUTableNu.friction_sec.positiveFlow,0.0
553,epsNTUTableNu.friction_sec.reference_d,1.0
554,epsNTUTableNu.friction_sec.stateA_inflow.T,376.59344482421875
555,epsNTUTableNu.friction_sec.stateA_inflow.X[1],0.05000000074505806
556,epsNTUTableNu.friction_sec.stateA_inflow.X[2],0.20999999344348907
557,epsNTUTableNu.friction_sec.stateA_inflow.X[3],0.7300000190734863
558,epsNTUTableNu.friction_sec.stateA_inflow.X[4],0.009999999776482582
559,epsNTUTableNu.friction_sec.stateA_inflow.p,168420.21875
560,epsNTUTableNu.friction_sec.stateB_inflow.T,323.1499938964844
561,epsNTUTableNu.friction_sec.stateB_inflow.X[1],0.05000000074505806
562,epsNTUTableNu.friction_sec.stateB_inflow.X[2],0.20999999344348907
563,epsNTUTableNu.friction_sec.stateB_inflow.X[3],0.7300000190734863
564,epsNTUTableNu.friction_sec.stateB_inflow.X[4],0.009999999776482582
565,epsNTUTableNu.friction_sec.stateB_inflow.p,168358.34375
566,epsNTUTableNu.friction_sec.useFixedDensity,0.0
