,VarName,Value
50,PID_for_T.addSat.u2,7022.06396484375
51,PID_for_T.addSat.y,0.0
52,PID_for_T.controlError,5.115907697472721e-13
53,PID_for_T.controllerType,4.0
54,PID_for_T.gainPID.k,100.0
55,PID_for_T.gainPID.u,70.22064208984375
56,PID_for_T.gainPID.y,7022.06396484375
57,PID_for_T.gainTrack.k,0.10000000149011612
58,PID_for_T.gainTrack.u,0.0
59,PID_for_T.gainTrack.y,0.0
60,PID_for_T.initType,1.0
61,PID_for_T.k,100.0
62,PID_for_T.limiter.limitsAtInit,1.0
63,PID_for_T.limiter.strict,0.0
64,PID_for_T.limiter.u,7022.06396484375
65,PID_for_T.limiter.uMax,8000.0
66,PID_for_T.limiter.uMin,1000.0
67,PID_for_T.limiter.y,7022.06396484375
68,PID_for_T.limitsAtInit,1.0
69,PID_for_T.strict,0.0
70,PID_for_T.u_m,293.3266906738281
71,PID_for_T.u_s,293.3266906738281
72,PID_for_T.wd,0.0
73,PID_for_T.wp,1.0
74,PID_for_T.xd_start,0.0
75,PID_for_T.xi_start,0.0
76,PID_for_T.y,7022.06396484375
77,PID_for_T.yMax,8000.0
78,PID_for_T.yMin,1000.0
79,PID_for_T.y_start,15000.0
80,PID_for_m.Dzero.k,0.0
81,PID_for_m.Dzero.y,0.0
82,PID_for_m.I.der(y),0.0
83,PID_for_m.I.initType,1.0
84,PID_for_m.I.k,10.0
85,PID_for_m.I.u,0.0
86,PID_for_m.I.y,0.007023905403912067
87,PID_for_m.I.y_start,0.0
88,PID_for_m.Nd,10.0
89,PID_for_m.Ni,0.10000000149011612
90,PID_for_m.P.k,1.0
91,PID_for_m.P.u,0.0
92,PID_for_m.P.y,0.0
93,PID_for_m.Td,0.10000000149011612
94,PID_for_m.Ti,0.10000000149011612
95,PID_for_m.addI.k1,1.0
96,PID_for_m.addI.k2,-1.0
97,PID_for_m.addI.k3,1.0
98,PID_for_m.addI.u1,0.06513700634241104
99,PID_for_m.addI.u2,0.06513700634241104
100,PID_for_m.addI.u3,0.0
101,PID_for_m.addI.y,0.0
102,PID_for_m.addP.k1,1.0
103,PID_for_m.addP.k2,-1.0
104,PID_for_m.addP.u1,0.06513700634241104
105,PID_for_m.addP.u2,0.06513700634241104
106,PID_for_m.addP.y,0.0
107,PID_for_m.addPID.k1,1.0
108,PID_for_m.addPID.k2,1.0
109,PID_for_m.addPID.k3,1.0
110,PID_for_m.addPID.u1,0.0
111,PID_for_m.addPID.u2,0.0
112,PID_for_m.addPID.u3,0.007023905403912067
113,PID_for_m.addPID.y,0.007023905403912067
114,PID_for_m.addSat.k1,1.0
115,PID_for_m.addSat.k2,-1.0
116,PID_for_m.addSat.u1,35.11952590942383
117,PID_for_m.addSat.u2,35.11952590942383
118,PID_for_m.addSat.y,0.0
119,PID_for_m.controlError,0.0
120,PID_for_m.controllerType,2.0
121,PID_for_m.gainPID.k,5000.0
122,PID_for_m.gainPID.u,0.007023905403912067
123,PID_for_m.gainPID.y,35.11952590942383
124,PID_for_m.gainTrack.k,0.0020000000949949026
125,PID_for_m.gainTrack.u,0.0
126,PID_for_m.gainTrack.y,0.0
127,PID_for_m.initType,1.0
128,PID_for_m.k,5000.0
129,PID_for_m.limiter.limitsAtInit,1.0
130,PID_for_m.limiter.strict,0.0
131,PID_for_m.limiter.u,35.11952590942383
132,PID_for_m.limiter.uMax,1000.0
133,PID_for_m.limiter.uMin,1.0
134,PID_for_m.limiter.y,35.11952590942383
135,PID_for_m.limitsAtInit,1.0
136,PID_for_m.strict,0.0
137,PID_for_m.u_m,0.06513700634241104
138,PID_for_m.u_s,0.06513700634241104
139,PID_for_m.wd,0.0
140,PID_for_m.wp,1.0
141,PID_for_m.xd_start,0.0
142,PID_for_m.xi_start,0.0
143,PID_for_m.y,35.11952590942383
144,PID_for_m.yMax,1000.0
145,PID_for_m.yMin,1.0
146,PID_for_m.y_start,15000.0
147,T_out_heatexchange.T,325.1114501953125
148,T_out_heatexchange.port.X_outflow[1],0.0
149,T_out_heatexchange.port.X_outflow[2],0.0
150,T_out_heatexchange.port.X_outflow[3],0.0
151,T_out_heatexchange.port.X_outflow[4],0.0
152,T_out_heatexchange.port.h_outflow,0.0
153,T_out_heatexchange.port.m_flow,0.0
154,T_out_heatexchange.port.p,164795.703125
155,T_out_heatexchange.state.T,325.1114501953125
156,T_out_heatexchange.state.X[1],0.05000000074505806
157,T_out_heatexchange.state.X[2],0.20999999344348907
158,T_out_heatexchange.state.X[3],0.7300000190734863
159,T_out_heatexchange.state.X[4],0.009999999776482582
160,T_out_heatexchange.state.p,164795.703125
161,T_out_heatexchange.y,325.1114501953125
162,T_outcompressor.T,369.16217041015625
163,T_outcompressor.port.X_outflow[1],0.0
164,T_outcompressor.port.X_outflow[2],0.0
165,T_outcompressor.port.X_outflow[3],0.0
166,T_outcompressor.port.X_outflow[4],0.0
167,T_outcompressor.port.h_outflow,0.0
168,T_outcompressor.port.m_flow,0.0
169,T_outcompressor.port.p,164853.5
170,T_outcompressor.state.T,369.16217041015625
171,T_outcompressor.state.X[1],0.05000000074505806
172,T_outcompressor.state.X[2],0.20999999344348907
173,T_outcompressor.state.X[3],0.7300000190734863
174,T_outcompressor.state.X[4],0.009999999776482582
175,T_outcompressor.state.p,164853.5
176,T_outcompressor.y,369.16217041015625
177,T_outcycle.T,293.3266906738281
178,T_outcycle.port.X_outflow[1],0.0
179,T_outcycle.port.X_outflow[2],0.0
180,T_outcycle.port.X_outflow[3],0.0
181,T_outcycle.port.X_outflow[4],0.0
182,T_outcycle.port.h_outflow,0.0
183,T_outcycle.port.m_flow,0.0
184,T_outcycle.port.p,101325.0
185,T_outcycle.state.T,293.3266906738281
186,T_outcycle.state.X[1],0.05000000074505806
187,T_outcycle.state.X[2],0.20999999344348907
188,T_outcycle.state.X[3],0.7300000190734863
189,T_outcycle.state.X[4],0.009999999776482582
190,T_outcycle.state.p,101325.0
191,T_outcycle.y,293.3266906738281
192,compressor.T_start,298.1499938964844
193,compressor.X_in[1].y,0.05000000074505806
194,compressor.X_in[2].y,0.20999999344348907
195,compressor.X_in[3].y,0.7300000190734863
196,compressor.X_in[4].y,0.009999999776482582
197,compressor.charMap.T_in,298.1415710449219
198,compressor.charMap.T_ref,298.1499938964844
199,compressor.charMap.Tc_flow,1.0
200,compressor.charMap.X_in[1],0.05000000074505806
201,compressor.charMap.X_in[2],0.20999999344348907
202,compressor.charMap.X_in[3],0.7300000190734863
203,compressor.charMap.X_in[4],0.009999999776482582
204,compressor.charMap.correctedFlow.y,0.2912003993988037
205,compressor.charMap.correctedSpeed.y,67056.71875
206,compressor.charMap.der(m_flow),-4.440892098500626e-16
207,"compressor.charMap.effMap[1, 1]",0.0
208,"compressor.charMap.effMap[1, 2]",0.10000000149011612
209,"compressor.charMap.effMap[1, 3]",0.15000000596046448
210,"compressor.charMap.effMap[1, 4]",0.20000000298023224
211,"compressor.charMap.effMap[2, 1]",40000.0
212,"compressor.charMap.effMap[2, 2]",0.75
213,"compressor.charMap.effMap[2, 3]",0.8500000238418579
214,"compressor.charMap.effMap[2, 4]",0.800000011920929
215,"compressor.charMap.effMap[3, 1]",50000.0
216,"compressor.charMap.effMap[3, 2]",0.7699999809265137
217,"compressor.charMap.effMap[3, 3]",0.8600000143051147
218,"compressor.charMap.effMap[3, 4]",0.8199999928474426
219,"compressor.charMap.effMap[4, 1]",60000.0
220,"compressor.charMap.effMap[4, 2]",0.7699999809265137
221,"compressor.charMap.effMap[4, 3]",0.8399999737739563
222,"compressor.charMap.effMap[4, 4]",0.7799999713897705
223,compressor.charMap.effTable.extrapLower1,2.0
224,compressor.charMap.effTable.extrapLower2,2.0
225,compressor.charMap.effTable.extrapUpper1,2.0
226,compressor.charMap.effTable.extrapUpper2,2.0
227,compressor.charMap.effTable.interpMethod,1.0
228,compressor.charMap.effTable.tableOnFile,0.0
229,"compressor.charMap.effTable.table[1, 1]",0.0
230,"compressor.charMap.effTable.table[1, 2]",0.10000000149011612
231,"compressor.charMap.effTable.table[1, 3]",0.15000000596046448
232,"compressor.charMap.effTable.table[1, 4]",0.20000000298023224
233,"compressor.charMap.effTable.table[2, 1]",40000.0
234,"compressor.charMap.effTable.table[2, 2]",0.75
235,"compressor.charMap.effTable.table[2, 3]",0.8500000238418579
236,"compressor.charMap.effTable.table[2, 4]",0.800000011920929
237,"compressor.charMap.effTable.table[3, 1]",50000.0
238,"compressor.charMap.effTable.table[3, 2]",0.7699999809265137
239,"compressor.charMap.effTable.table[3, 3]",0.8600000143051147
240,"compressor.charMap.effTable.table[3, 4]",0.8199999928474426
241,"compressor.charMap.effTable.table[4, 1]",60000.0
242,"compressor.charMap.effTable.table[4, 2]",0.7699999809265137
243,"compressor.charMap.effTable.table[4, 3]",0.8399999737739563
244,"compressor.charMap.effTable.table[4, 4]",0.7799999713897705
245,compressor.charMap.effTable.u1,67056.71875
246,compressor.charMap.effTable.u2,0.2912003993988037
247,compressor.charMap.effTable.y,0.6165896058082581
248,compressor.charMap.eff_max,1.0
249,compressor.charMap.eff_min,0.10000000149011612
250,compressor.charMap.efficiency,0.6165896058082581
251,compressor.charMap.h_in,-671174.9375
252,compressor.charMap.isEfficiency,0.6165896058082581
253,compressor.charMap.m_flow,0.29506298899650574
254,compressor.charMap.massFlow,0.29506298899650574
255,compressor.charMap.mflow_corr,0.2912003993988037
256,compressor.charMap.mflow_start,0.15000000596046448
257,compressor.charMap.normalizedCorrection,1.0
258,compressor.charMap.p_in,101325.0
259,compressor.charMap.p_out,164853.5
260,compressor.charMap.p_ref,100000.0
261,compressor.charMap.pr,1.6269774436950684
262,"compressor.charMap.prMap[1, 1]",0.0
263,"compressor.charMap.prMap[1, 2]",0.10000000149011612
264,"compressor.charMap.prMap[1, 3]",0.15000000596046448
265,"compressor.charMap.prMap[1, 4]",0.20000000298023224
266,"compressor.charMap.prMap[2, 1]",40000.0
267,"compressor.charMap.prMap[2, 2]",2.200000047683716
268,"compressor.charMap.prMap[2, 3]",1.7000000476837158
269,"compressor.charMap.prMap[2, 4]",1.0
270,"compressor.charMap.prMap[3, 1]",50000.0
271,"compressor.charMap.prMap[3, 2]",2.799999952316284
272,"compressor.charMap.prMap[3, 3]",2.0999999046325684
273,"compressor.charMap.prMap[3, 4]",1.2999999523162842
274,"compressor.charMap.prMap[4, 1]",60000.0
275,"compressor.charMap.prMap[4, 2]",3.200000047683716
276,"compressor.charMap.prMap[4, 3]",2.299999952316284
277,"compressor.charMap.prMap[4, 4]",1.7999999523162842
278,compressor.charMap.prTable.extrapLower1,2.0
279,compressor.charMap.prTable.extrapLower2,2.0
280,compressor.charMap.prTable.extrapUpper1,2.0
281,compressor.charMap.prTable.extrapUpper2,2.0
282,compressor.charMap.prTable.interpMethod,1.0
283,compressor.charMap.prTable.tableOnFile,0.0
284,"compressor.charMap.prTable.table[1, 1]",0.0
285,"compressor.charMap.prTable.table[1, 2]",0.10000000149011612
286,"compressor.charMap.prTable.table[1, 3]",0.15000000596046448
287,"compressor.charMap.prTable.table[1, 4]",0.20000000298023224
288,"compressor.charMap.prTable.table[2, 1]",40000.0
289,"compressor.charMap.prTable.table[2, 2]",2.200000047683716
290,"compressor.charMap.prTable.table[2, 3]",1.7000000476837158
291,"compressor.charMap.prTable.table[2, 4]",1.0
292,"compressor.charMap.prTable.table[3, 1]",50000.0
293,"compressor.charMap.prTable.table[3, 2]",2.799999952316284
294,"compressor.charMap.prTable.table[3, 3]",2.0999999046325684
295,"compressor.charMap.prTable.table[3, 4]",1.2999999523162842
296,"compressor.charMap.prTable.table[4, 1]",60000.0
297,"compressor.charMap.prTable.table[4, 2]",3.200000047683716
298,"compressor.charMap.prTable.table[4, 3]",2.299999952316284
299,"compressor.charMap.prTable.table[4, 4]",1.7999999523162842
300,compressor.charMap.prTable.u1,67056.71875
301,compressor.charMap.prTable.u2,0.2912003993988037
302,compressor.charMap.prTable.y,1.6269774436950684
303,compressor.charMap.pr_char,1.6269774436950684
304,compressor.charMap.speed,1117.59619140625
305,compressor.charMap.speed_corr,67056.71875
306,compressor.charMap.speed_rpm,67055.7734375
307,compressor.compressor.P_ext,22062.638671875
308,compressor.compressor.T_in,298.1415710449219
309,compressor.compressor.T_inlet,298.1415710449219
310,compressor.compressor.T_out,369.16217041015625
311,compressor.compressor.T_start,298.1499938964844
312,compressor.compressor.Vd,0.05000000074505806
313,compressor.compressor.dA_inflow,1.1466501951217651
314,compressor.compressor.dp,63528.4921875
315,compressor.compressor.dp0_leakage,2000000.0
316,compressor.compressor.etaIs,0.6165896058082581
317,compressor.compressor.etaMech,1.0
318,compressor.compressor.eta_Vol,1.0
319,compressor.compressor.eta_is,0.6165896058082581
320,compressor.compressor.eta_mech,1.0
321,compressor.compressor.flange.der(phi),7022.06396484375
322,compressor.compressor.flange.phi,702271.3125
323,compressor.compressor.flange.tau,3.141902208328247
324,compressor.compressor.h_in,-671174.9375
325,compressor.compressor.h_inlet,-671174.9375
326,compressor.compressor.h_is,-625070.875
327,compressor.compressor.h_is_lim,-625070.875
328,compressor.compressor.h_out,-596402.3125
329,compressor.compressor.internalLeakage,0.0
330,compressor.compressor.mFlow,0.29506298899650574
331,compressor.compressor.m_flow,0.29506298899650574
332,compressor.compressor.m_flow_compressor,0.29506298899650574
333,compressor.compressor.m_flow_leakage,0.0
334,compressor.compressor.mflow0_leakage,0.004999999888241291
335,compressor.compressor.omega,7022.06396484375
336,compressor.compressor.portA.X_outflow[1],0.05000000074505806
337,compressor.compressor.portA.X_outflow[2],0.20999999344348907
338,compressor.compressor.portA.X_outflow[3],0.7300000190734863
339,compressor.compressor.portA.X_outflow[4],0.009999999776482582
340,compressor.compressor.portA.h_outflow,-691319.0625
341,compressor.compressor.portA.m_flow,0.29506298899650574
342,compressor.compressor.portA.p,101325.0
343,compressor.compressor.portB.X_outflow[1],0.05000000074505806
344,compressor.compressor.portB.X_outflow[2],0.20999999344348907
345,compressor.compressor.portB.X_outflow[3],0.7300000190734863
346,compressor.compressor.portB.X_outflow[4],0.009999999776482582
347,compressor.compressor.portB.h_outflow,-596402.3125
348,compressor.compressor.portB.m_flow,-0.29506298899650574
349,compressor.compressor.portB.p,164853.5
350,compressor.compressor.positiveFlow,0.0
351,compressor.compressor.pressureRatio,1.6269774436950684
352,compressor.compressor.shaftPower,22062.638671875
353,compressor.compressor.shaftTorque,3.141902208328247
354,compressor.compressor.speed,1117.59619140625
355,compressor.compressor.stateA_inflow.T,298.1415710449219
356,compressor.compressor.stateA_inflow.X[1],0.05000000074505806
357,compressor.compressor.stateA_inflow.X[2],0.20999999344348907
358,compressor.compressor.stateA_inflow.X[3],0.7300000190734863
359,compressor.compressor.stateA_inflow.X[4],0.009999999776482582
360,compressor.compressor.stateA_inflow.p,101325.0
361,compressor.compressor.state_outflow.T,369.16217041015625
362,compressor.compressor.state_outflow.X[1],0.05000000074505806
363,compressor.compressor.state_outflow.X[2],0.20999999344348907
364,compressor.compressor.state_outflow.X[3],0.7300000190734863
365,compressor.compressor.state_outflow.X[4],0.009999999776482582
366,compressor.compressor.state_outflow.p,164853.5
367,compressor.compressor.torqueFromDisplacement,0.0
368,compressor.compressor.w_start,62.83190155029297
369,compressor.dp0_leakage,2000000.0
370,compressor.eff_max,1.0
371,compressor.eff_min,0.10000000149011612
372,compressor.etaMech.y,1.0
373,compressor.eta_mech,1.0
374,compressor.flange.phi,702271.3125
375,compressor.flange.tau,3.141902208328247
376,compressor.internalLeakage,0.0
377,compressor.mflow0_leakage,0.004999999888241291
378,compressor.portA.X_outflow[1],0.05000000074505806
379,compressor.portA.X_outflow[2],0.20999999344348907
380,compressor.portA.X_outflow[3],0.7300000190734863
381,compressor.portA.X_outflow[4],0.009999999776482582
382,compressor.portA.h_outflow,-691319.0625
383,compressor.portA.m_flow,0.29506298899650574
384,compressor.portA.p,101325.0
385,compressor.portB.X_outflow[1],0.05000000074505806
386,compressor.portB.X_outflow[2],0.20999999344348907
387,compressor.portB.X_outflow[3],0.7300000190734863
388,compressor.portB.X_outflow[4],0.009999999776482582
389,compressor.portB.h_outflow,-596402.3125
390,compressor.portB.m_flow,-0.29506298899650574
391,compressor.portB.p,164853.5
392,compressor.positiveFlow,0.0
393,compressor.pressureSensor.p_scale,1.0
394,compressor.pressureSensor.port.X_outflow[1],0.0
395,compressor.pressureSensor.port.X_outflow[2],0.0
396,compressor.pressureSensor.port.X_outflow[3],0.0
397,compressor.pressureSensor.port.X_outflow[4],0.0
398,compressor.pressureSensor.port.h_outflow,0.0
399,compressor.pressureSensor.port.m_flow,0.0
400,compressor.pressureSensor.port.p,101325.0
401,compressor.pressureSensor.pressureUnit,1.0
402,compressor.pressureSensor.y,101325.0
403,compressor.pressureSensor1.p_scale,1.0
404,compressor.pressureSensor1.port.X_outflow[1],0.0
405,compressor.pressureSensor1.port.X_outflow[2],0.0
406,compressor.pressureSensor1.port.X_outflow[3],0.0
407,compressor.pressureSensor1.port.X_outflow[4],0.0
408,compressor.pressureSensor1.port.h_outflow,0.0
409,compressor.pressureSensor1.port.m_flow,0.0
410,compressor.pressureSensor1.port.p,164853.5
411,compressor.pressureSensor1.pressureUnit,1.0
412,compressor.pressureSensor1.y,164853.5
413,compressor.rotationalSpeedSensor.port.der(phi),7022.06396484375
414,compressor.rotationalSpeedSensor.port.phi,702271.3125
415,compressor.rotationalSpeedSensor.port.tau,0.0
416,compressor.rotationalSpeedSensor.y,1117.59619140625
417,compressor.summary.T_dis,369.16217041015625
418,compressor.summary.T_suc,298.1415710449219
419,compressor.summary.correctedFlow,0.2912003993988037
420,compressor.summary.correctedSpeed,67056.71875
421,compressor.summary.efficiencyIsentropic,0.6165896058082581
422,compressor.summary.m_flow,0.29506298899650574
423,compressor.summary.p_dis,164853.5
424,compressor.summary.p_suc,101325.0
425,compressor.summary.pr,1.6269774436950684
426,compressor.summary.rotorSpeed,7022.06396484375
427,compressor.summary.shaftPower,22062.638671875
428,compressor.summary.shaftTorque,3.141902208328247
429,compressor.w_start,62.83190155029297
430,compressor_speed.a,1.7686450348719518e-07
431,compressor_speed.der(phi),7022.06396484375
432,compressor_speed.der(w),1.7686450348719518e-07
433,compressor_speed.exact,0.0
434,compressor_speed.f_crit,50.0
435,compressor_speed.flange.phi,702271.3125
436,compressor_speed.flange.tau,-3.141902208328247
437,compressor_speed.phi,702271.3125
438,compressor_speed.w,7022.06396484375
439,compressor_speed.w_ref,7022.06396484375
440,coolingCal.CoolingPower,-11.254206657409668
441,coolingCal.c_p,1.2000000476837158
442,coolingCal.m_port,0.29506298899650574
443,coolingCal.portA,325.1114501953125
444,coolingCal.portB,293.3266906738281
445,epsNTUTableNu.A_heat,5.0
446,epsNTUTableNu.A_heat_prim,0.10000000149011612
447,epsNTUTableNu.A_heat_sec,0.10000000149011612
448,epsNTUTableNu.A_prim,0.009999999776482582
449,epsNTUTableNu.A_sec,0.004999999888241291
450,epsNTUTableNu.C,0.6448727250099182
451,epsNTUTableNu.CF_HeatTransfer,1.0
452,epsNTUTableNu.CF_PrimarySidePressureLoss,1.0
453,epsNTUTableNu.CF_SecondarySidePressureLoss,1.0
454,epsNTUTableNu.Dhyd_prim,0.009999999776482582
455,epsNTUTableNu.Dhyd_sec,0.009999999776482582
456,epsNTUTableNu.L_prim,0.5
457,epsNTUTableNu.L_sec,0.5
458,epsNTUTableNu.Lc,0.5
459,epsNTUTableNu.NTU,47.245506286621094
460,epsNTUTableNu.Nu,37801.578125
461,"epsNTUTableNu.NuTable[1, 1]",0.0
462,"epsNTUTableNu.NuTable[1, 2]",100.0
463,"epsNTUTableNu.NuTable[1, 3]",200.0
464,"epsNTUTableNu.NuTable[2, 1]",10000.0
465,"epsNTUTableNu.NuTable[2, 2]",70.0
466,"epsNTUTableNu.NuTable[2, 3]",200.0
467,"epsNTUTableNu.NuTable[3, 1]",30000.0
468,"epsNTUTableNu.NuTable[3, 2]",800.0
469,"epsNTUTableNu.NuTable[3, 3]",1000.0
470,epsNTUTableNu.Q_flow,-13698.8251953125
471,epsNTUTableNu.Q_max,-13698.8251953125
472,epsNTUTableNu.Re_prim,10859.68359375
473,epsNTUTableNu.Re_primary.y,10859.68359375
474,epsNTUTableNu.Re_sec,28444.119140625
475,epsNTUTableNu.Re_secondary.y,28444.119140625
476,epsNTUTableNu.T_prim_start,313.1499938964844
477,epsNTUTableNu.T_sec_start,313.1499938964844
478,epsNTUTableNu.Tprim_in,301.1499938964844
479,epsNTUTableNu.Tsec_in,369.16217041015625
480,epsNTUTableNu.U,1898.9818115234375
481,epsNTUTableNu.V_prim,0.004999999888241291
482,epsNTUTableNu.V_sec,0.0024999999441206455
483,epsNTUTableNu.dp_prim,8.712185859680176
484,epsNTUTableNu.dp_prim_start,1000.0
485,epsNTUTableNu.dp_sec,57.78453826904297
486,epsNTUTableNu.dp_sec_start,1000.0
487,epsNTUTableNu.dp_smooth,10.0
488,epsNTUTableNu.effectivenessStreamChoice,3.0
489,epsNTUTableNu.eps,1.0
490,epsNTUTableNu.etaA_prim,1.8416743841953576e-05
491,epsNTUTableNu.etaA_sec,2.0746852896991186e-05
492,epsNTUTableNu.etaB_prim,1.771578172338195e-05
493,epsNTUTableNu.etaB_sec,1.8724413166637532e-05
494,epsNTUTableNu.eta_prim,1.8416743841953576e-05
495,epsNTUTableNu.eta_sec,2.0746852896991186e-05
496,epsNTUTableNu.extrapLower1,2.0
497,epsNTUTableNu.extrapLower2,2.0
498,epsNTUTableNu.extrapUpper1,2.0
499,epsNTUTableNu.extrapUpper2,2.0
500,epsNTUTableNu.friction_prim.A,0.009999999776482582
501,epsNTUTableNu.friction_prim.Dhyd,0.009999999776482582
502,epsNTUTableNu.friction_prim.F_user,1.0
503,epsNTUTableNu.friction_prim.L,0.5
504,epsNTUTableNu.friction_prim.d,1.1720163822174072
505,epsNTUTableNu.friction_prim.dA,1.1720163822174072
506,epsNTUTableNu.friction_prim.dB,1.1350833177566528
507,epsNTUTableNu.friction_prim.dp,8.712185859680176
508,epsNTUTableNu.friction_prim.dpFraction0,1.0
509,epsNTUTableNu.friction_prim.dp_smooth,10.0
510,epsNTUTableNu.friction_prim.f_D,0.0010000000474974513
511,epsNTUTableNu.friction_prim.flowFraction0,1.0
512,epsNTUTableNu.friction_prim.from_dp,1.0
513,epsNTUTableNu.friction_prim.lengthFraction,1.0
514,epsNTUTableNu.friction_prim.m_flow,0.20000000298023224
515,epsNTUTableNu.friction_prim.mflow_smooth,9.999999747378752e-05
516,epsNTUTableNu.friction_prim.n_channels,1.0
517,epsNTUTableNu.friction_prim.nexp,2.0
518,epsNTUTableNu.friction_prim.positiveFlow,0.0
519,epsNTUTableNu.friction_prim.reference_d,1.0
520,epsNTUTableNu.friction_prim.stateA_inflow.T,301.1499938964844
521,epsNTUTableNu.friction_prim.stateA_inflow.X[1],0.0
522,epsNTUTableNu.friction_prim.stateA_inflow.X[2],0.23199999332427979
523,epsNTUTableNu.friction_prim.stateA_inflow.X[3],0.7549999952316284
524,epsNTUTableNu.friction_prim.stateA_inflow.X[4],0.013000000268220901
525,epsNTUTableNu.friction_prim.stateA_inflow.p,101323.7109375
526,epsNTUTableNu.friction_prim.stateB_inflow.T,301.1499938964844
527,epsNTUTableNu.friction_prim.stateB_inflow.X[1],0.05000000074505806
528,epsNTUTableNu.friction_prim.stateB_inflow.X[2],0.20999999344348907
529,epsNTUTableNu.friction_prim.stateB_inflow.X[3],0.7300000190734863
530,epsNTUTableNu.friction_prim.stateB_inflow.X[4],0.009999999776482582
531,epsNTUTableNu.friction_prim.stateB_inflow.p,101315.0
532,epsNTUTableNu.friction_prim.useFixedDensity,0.0
533,epsNTUTableNu.friction_prim.zeta,0.05000000074505806
534,epsNTUTableNu.friction_sec.A,0.004999999888241291
535,epsNTUTableNu.friction_sec.Dhyd,0.009999999776482582
536,epsNTUTableNu.friction_sec.F_user,1.0
537,epsNTUTableNu.friction_sec.L,0.5
538,epsNTUTableNu.friction_sec.d,1.5066688060760498
539,epsNTUTableNu.friction_sec.dA,1.5066688060760498
540,epsNTUTableNu.friction_sec.dB,1.7205947637557983
541,epsNTUTableNu.friction_sec.dp,57.78453826904297
542,epsNTUTableNu.friction_sec.dpFraction0,1.0
543,epsNTUTableNu.friction_sec.dp_smooth,10.0
544,epsNTUTableNu.friction_sec.f_D,0.0010000000474974513
545,epsNTUTableNu.friction_sec.flowFraction0,1.0
546,epsNTUTableNu.friction_sec.from_dp,1.0
547,epsNTUTableNu.friction_sec.lengthFraction,1.0
548,epsNTUTableNu.friction_sec.m_flow,0.29506298899650574
549,epsNTUTableNu.friction_sec.mflow_smooth,9.999999747378752e-05
550,epsNTUTableNu.friction_sec.n_channels,1.0
551,epsNTUTableNu.friction_sec.nexp,2.0
552,epsNTUTableNu.friction_sec.positiveFlow,0.0
553,epsNTUTableNu.friction_sec.reference_d,1.0
554,epsNTUTableNu.friction_sec.stateA_inflow.T,369.16217041015625
555,epsNTUTableNu.friction_sec.stateA_inflow.X[1],0.05000000074505806
556,epsNTUTableNu.friction_sec.stateA_inflow.X[2],0.20999999344348907
557,epsNTUTableNu.friction_sec.stateA_inflow.X[3],0.7300000190734863
558,epsNTUTableNu.friction_sec.stateA_inflow.X[4],0.009999999776482582
559,epsNTUTableNu.friction_sec.stateA_inflow.p,164853.5
560,epsNTUTableNu.friction_sec.stateB_inflow.T,323.1499938964844
561,epsNTUTableNu.friction_sec.stateB_inflow.X[1],0.05000000074505806
562,epsNTUTableNu.friction_sec.stateB_inflow.X[2],0.20999999344348907
563,epsNTUTableNu.friction_sec.stateB_inflow.X[3],0.7300000190734863
